,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6182,Flushing,40.76445419697846,-73.83177300329582,Ming Xing BBQ,40.76389028537949,-73.83155010785148,Asian Restaurant
6183,Flushing,40.76445419697846,-73.83177300329582,Kung Fu Tea (功夫茶),40.760745715429465,-73.82948955092621,Bubble Tea Shop
6184,Flushing,40.76445419697846,-73.83177300329582,Sprout Market,40.76226495693353,-73.82795663220128,Organic Grocery
6185,Flushing,40.76445419697846,-73.83177300329582,Orient Retreat Spa,40.76013318991135,-73.8323061700621,Spa
6186,Flushing,40.76445419697846,-73.83177300329582,Mamak House,40.76377513304329,-73.83149530640749,Malay Restaurant
6187,Flushing,40.76445419697846,-73.83177300329582,Soho KTV,40.76720020239545,-73.8327002922672,Karaoke Bar
6188,Flushing,40.76445419697846,-73.83177300329582,The UPS Store,40.764167866675756,-73.83142338773155,Shipping Store
6189,Flushing,40.76445419697846,-73.83177300329582,KumGangSan,40.763804403940526,-73.82714310018443,Korean Restaurant
6190,Flushing,40.76445419697846,-73.83177300329582,Marco LaGuardia Hotel by Lexington,40.76356716962587,-73.83104794108021,Hotel
6191,Flushing,40.76445419697846,-73.83177300329582,Szechuan Story,40.763645,-73.827392,Szechuan Restaurant
6192,Flushing,40.76445419697846,-73.83177300329582,Moon Café,40.76319647608123,-73.83083471603518,Café
6193,Flushing,40.76445419697846,-73.83177300329582,Sushi Family,40.76414470829056,-73.82816286139875,Sushi Restaurant
6194,Flushing,40.76445419697846,-73.83177300329582,The One Boutique Hotel,40.76374294055137,-73.8285238457772,Resort
6195,Flushing,40.76445419697846,-73.83177300329582,Pathmark,40.76782422705998,-73.83088749926212,Supermarket
6196,Flushing,40.76445419697846,-73.83177300329582,Magna Restaurant,40.763641385300986,-73.83123608774204,Italian Restaurant
6197,Flushing,40.76445419697846,-73.83177300329582,友情客串 Friendship BBQ,40.76318488598494,-73.82807837990501,BBQ Joint
6198,Flushing,40.76445419697846,-73.83177300329582,Oo Bar & Rooftop Lounge,40.7636284915569,-73.82843208337677,Hotel Bar
6199,Flushing,40.76445419697846,-73.83177300329582,Hot Bagel Cafe,40.763390042684996,-73.83128171443333,Café
6200,Flushing,40.76445419697846,-73.83177300329582,Hot Bagels & Breakfast Cafe,40.763195659007685,-73.83142739948055,Deli / Bodega
6201,Flushing,40.76445419697846,-73.83177300329582,Joomakgol (주막골),40.763671875,-73.83174896240234,Korean Restaurant
6202,Flushing,40.76445419697846,-73.83177300329582,Hong Kong Noodle Shop,40.763669,-73.831371,Chinese Restaurant
6203,Flushing,40.76445419697846,-73.83177300329582,Meiling Nail Supply,40.76470784205421,-73.83184668267565,Cosmetics Shop
6204,Flushing,40.76445419697846,-73.83177300329582,Sun Spa,40.76310254490778,-73.83058883042285,Massage Studio
6205,Flushing,40.76445419697846,-73.83177300329582,The 7 Train Theater,40.76474504332699,-73.83229468289251,Movie Theater
6206,Flushing,40.76445419697846,-73.83177300329582,A-Ri-Rang Restaurant,40.763099670410156,-73.82969665527344,Korean Restaurant
6207,Flushing,40.76445419697846,-73.83177300329582,Dunkin',40.76680772060121,-73.82762872138284,Donut Shop
6208,Flushing,40.76445419697846,-73.83177300329582,Flushing YMCA,40.763588,-73.826538,Gym / Fitness Center
6209,Flushing,40.76445419697846,-73.83177300329582,Tile World Kitchen & Bath Design Supplies,40.76449966430664,-73.83627319335938,Furniture / Home Store
6210,Flushing,40.76445419697846,-73.83177300329582,My Favorite Spa,40.762665999999996,-73.827915,Spa
6211,Flushing,40.76445419697846,-73.83177300329582,Norion Super Market,40.76605839660931,-73.82774571023577,Deli / Bodega
6212,Flushing,40.76445419697846,-73.83177300329582,Coline Cabinetry Wholesale,40.765961,-73.836736,Construction & Landscaping
6213,Flushing,40.76445419697846,-73.83177300329582,Desire Kitchen And Tiles,40.76591110229492,-73.83685302734375,Construction & Landscaping
6214,Flushing,40.76445419697846,-73.83177300329582,Grandview Hotel New York,40.768807,-73.832703,Hotel
6215,Long Island City,40.75021734610528,-73.93920223915505,Chip,40.75006923486371,-73.94083142280579,Dessert Shop
6216,Long Island City,40.75021734610528,-73.93920223915505,The Baroness Bar,40.75158244595828,-73.93966444998067,Bar
6217,Long Island City,40.75021734610528,-73.93920223915505,Hilton Garden Inn,40.75021553477981,-73.93688589334488,Hotel
6218,Long Island City,40.75021734610528,-73.93920223915505,Waheyo,40.749947091373215,-73.93942677841457,Mexican Restaurant
6219,Long Island City,40.75021734610528,-73.93920223915505,Dutch Kills,40.74783043428339,-73.94010843485533,Cocktail Bar
6220,Long Island City,40.75021734610528,-73.93920223915505,JetBlue Support Center,40.75119156668621,-73.93835098854645,Office
6221,Long Island City,40.75021734610528,-73.93920223915505,Brooklyn Boulders Queensbridge,40.752648978649546,-73.94001009018803,Climbing Gym
6222,Long Island City,40.75021734610528,-73.93920223915505,Ice & Vice Pop-Up,40.747665,-73.940399,Ice Cream Shop
6223,Long Island City,40.75021734610528,-73.93920223915505,The Beast Next Door Cafe & Bar,40.74892560515553,-73.94166005726373,Bar
6224,Long Island City,40.75021734610528,-73.93920223915505,Etto Espresso Bar,40.74870263866801,-73.94068910937959,Coffee Shop
6225,Long Island City,40.75021734610528,-73.93920223915505,Baker House Market,40.75213718761477,-73.93923493977574,Convenience Store
6226,Long Island City,40.75021734610528,-73.93920223915505,Courtyard Long Island City/New York Manhattan View,40.7500804,-73.9372262,Hotel
6227,Long Island City,40.75021734610528,-73.93920223915505,Clever Blend Lic,40.750228255772456,-73.93960758219154,Coffee Shop
6228,Long Island City,40.75021734610528,-73.93920223915505,Möge Tee,40.749792,-73.941389,Bubble Tea Shop
6229,Long Island City,40.75021734610528,-73.93920223915505,Dumpling D'or,40.750828,-73.939545,Dumpling Restaurant
6230,Long Island City,40.75021734610528,-73.93920223915505,Partners Coffee,40.7475693824323,-73.94145464282613,Coffee Shop
6231,Long Island City,40.75021734610528,-73.93920223915505,Indie LIC,40.74889496653177,-73.94216174033207,Restaurant
6232,Long Island City,40.75021734610528,-73.93920223915505,Olives Organic Market,40.749416461001225,-73.94050058774842,Deli / Bodega
6233,Long Island City,40.75021734610528,-73.93920223915505,Sweetleaf,40.74853679447502,-73.93878657878295,Coffee Shop
6234,Long Island City,40.75021734610528,-73.93920223915505,RESOBOX,40.75103691709408,-73.93910170039331,Café
6235,Long Island City,40.75021734610528,-73.93920223915505,Levante,40.747517967937966,-73.94159008228058,Pizza Place
6236,Long Island City,40.75021734610528,-73.93920223915505,Raj's Indian Kitchen,40.74997632892085,-73.93926056994543,Indian Restaurant
6237,Long Island City,40.75021734610528,-73.93920223915505,Book Culture,40.747451074575785,-73.94204799529219,Bookstore
6238,Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café
6239,Long Island City,40.75021734610528,-73.93920223915505,Aloft Long Island City-Manhattan View,40.7482794,-73.9398239,Hotel
6240,Long Island City,40.75021734610528,-73.93920223915505,Hyatt Place Long Island City / New York City,40.74815355897993,-73.94148383695553,Hotel
6241,Long Island City,40.75021734610528,-73.93920223915505,Luzzo’s,40.7489493677965,-73.94221276016694,Pizza Place
6242,Long Island City,40.75021734610528,-73.93920223915505,Linc LIC Fitness Center,40.748921179159815,-73.94267946925865,Gym / Fitness Center
6243,Long Island City,40.75021734610528,-73.93920223915505,Chipotle Mexican Grill,40.747227491157524,-73.94164881692888,Mexican Restaurant
6244,Long Island City,40.75021734610528,-73.93920223915505,Food Cellar & Co.,40.748097396600215,-73.94278401315896,Supermarket
6245,Long Island City,40.75021734610528,-73.93920223915505,Murray’s Cheese Bar,40.748523,-73.937843,Cheese Shop
6246,Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.74745932309569,-73.94203125198355,Coffee Shop
6247,Long Island City,40.75021734610528,-73.93920223915505,LIC Beer Project,40.754666593461295,-73.93940550245183,Brewery
6248,Long Island City,40.75021734610528,-73.93920223915505,Triple Shot World Atlas,40.750256135169806,-73.93959054726801,Coffee Shop
6249,Long Island City,40.75021734610528,-73.93920223915505,M. Wells Steakhouse,40.74839103721746,-73.94233553952344,Steakhouse
6250,Long Island City,40.75021734610528,-73.93920223915505,Q4 Hotel,40.74955997525312,-73.93768766129769,Hostel
6251,Long Island City,40.75021734610528,-73.93920223915505,Planet Fitness,40.749016,-73.93731,Gym / Fitness Center
6252,Long Island City,40.75021734610528,-73.93920223915505,Gong cha,40.750414,-73.940461,Bubble Tea Shop
6253,Long Island City,40.75021734610528,-73.93920223915505,Birch Coffee,40.75313771432362,-73.94052570206453,Coffee Shop
6254,Long Island City,40.75021734610528,-73.93920223915505,Hudson Food Market,40.749869,-73.937268,Market
6255,Long Island City,40.75021734610528,-73.93920223915505,SculptureCenter,40.746952192402134,-73.94106792860292,Art Museum
6256,Long Island City,40.75021734610528,-73.93920223915505,The Huntress Whiskey n' Wings,40.75263238131445,-73.93984840880552,Bar
6257,Long Island City,40.75021734610528,-73.93920223915505,MetLife Gym,40.75034016256897,-73.93923941029905,Gym
6258,Long Island City,40.75021734610528,-73.93920223915505,The Burger Garage,40.746847,-73.942472,Burger Joint
6259,Long Island City,40.75021734610528,-73.93920223915505,House of Thai,40.753493785592234,-73.93787824622584,Thai Restaurant
6260,Long Island City,40.75021734610528,-73.93920223915505,GoodFellas Pizza Inc.,40.753242,-73.937256,Pizza Place
6261,Long Island City,40.75021734610528,-73.93920223915505,Sapps,40.747957445244545,-73.93995806442221,Bar
6262,Long Island City,40.75021734610528,-73.93920223915505,Silvercup Studios,40.75107869225788,-73.9445611681755,General Entertainment
6263,Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.750293,-73.940295,Coffee Shop
6264,Long Island City,40.75021734610528,-73.93920223915505,T-Mobile,40.75152817059678,-73.94115567361075,Mobile Phone Shop
6265,Long Island City,40.75021734610528,-73.93920223915505,Plaza Express Deli & Grill,40.750273044070944,-73.93969304892327,Deli / Bodega
6266,Long Island City,40.75021734610528,-73.93920223915505,Caffeina Espresso Bar,40.74883614017126,-73.94443542088034,Café
6267,Long Island City,40.75021734610528,-73.93920223915505,Chickpea,40.74964397330064,-73.93925216272157,Mediterranean Restaurant
6268,Long Island City,40.75021734610528,-73.93920223915505,Fairfield Inn & Suites by Marriott - Queensboro Bridge,40.7513393,-73.9351007,Hotel
6269,Long Island City,40.75021734610528,-73.93920223915505,US Post Office,40.750828516537474,-73.94075731874317,Post Office
6270,Long Island City,40.75021734610528,-73.93920223915505,City Chemist,40.747389,-73.943118,Pharmacy
6271,Long Island City,40.75021734610528,-73.93920223915505,Dunkin',40.750899398023066,-73.93964693864041,Donut Shop
6272,Long Island City,40.75021734610528,-73.93920223915505,Chase Bank,40.7505244,-73.9408834,Bank
6273,Long Island City,40.75021734610528,-73.93920223915505,Hotel Verve,40.75210114933238,-73.93558502197266,Hotel
6274,Long Island City,40.75021734610528,-73.93920223915505,Mike's Pizza,40.75224656731344,-73.9344749685542,Pizza Place
6275,Long Island City,40.75021734610528,-73.93920223915505,Reis Art Studios,40.74967065765243,-73.94499775673688,Arts & Entertainment
6276,Long Island City,40.75021734610528,-73.93920223915505,LIC Arts Center,40.748882568094636,-73.94466698169708,Art Gallery
6277,Long Island City,40.75021734610528,-73.93920223915505,Mr. Wonton,40.747037,-73.942023,Chinese Restaurant
6278,Long Island City,40.75021734610528,-73.93920223915505,Quality Inn,40.752011,-73.93448,Hotel
6279,Long Island City,40.75021734610528,-73.93920223915505,Microtel Inn By Wyndham Long Island City,40.751972,-73.93522,Hotel
6280,Long Island City,40.75021734610528,-73.93920223915505,Beebe’s Pizza,40.748462,-73.938746,Pizza Place
6281,Long Island City,40.75021734610528,-73.93920223915505,Koufuku Mart,40.74900817871094,-73.94061279296875,Supermarket
6282,Long Island City,40.75021734610528,-73.93920223915505,Jacx&Co,40.748642,-73.93875,Food Court
6283,Long Island City,40.75021734610528,-73.93920223915505,Ghaya,40.748653,-73.93868,French Restaurant
6284,Long Island City,40.75021734610528,-73.93920223915505,Franky’s Souvlaki,40.74810733682485,-73.93988851551637,Food Truck
6285,Long Island City,40.75021734610528,-73.93920223915505,Cloud Catering,40.748329162597656,-73.94068145751953,Restaurant
6286,Long Island City,40.75021734610528,-73.93920223915505,Eagle Lofts Gym,40.746741,-73.940084,Gym / Fitness Center
6287,Long Island City,40.75021734610528,-73.93920223915505,NORTHERN BRAKE AND TRANSMISSION,40.75133828211419,-73.93474778157997,Automotive Shop
6288,Sunnyside,40.74017628351924,-73.92691617561577,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
6289,Sunnyside,40.74017628351924,-73.92691617561577,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery
6290,Sunnyside,40.74017628351924,-73.92691617561577,Don Pollo II,40.740049127070606,-73.92376298045315,Peruvian Restaurant
6291,Sunnyside,40.74017628351924,-73.92691617561577,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant
6292,Sunnyside,40.74017628351924,-73.92691617561577,I Love Paraguay,40.741087267057395,-73.92149020353071,South American Restaurant
6293,Sunnyside,40.74017628351924,-73.92691617561577,Pete's Grill,40.74369686270076,-73.92575405150966,Diner
6294,Sunnyside,40.74017628351924,-73.92691617561577,Lowery Liquor & Wine Co,40.743673063519815,-73.92384048264886,Liquor Store
6295,Sunnyside,40.74017628351924,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
6296,Sunnyside,40.74017628351924,-73.92691617561577,Philomena's,40.743404,-73.922905,Pizza Place
6297,Sunnyside,40.74017628351924,-73.92691617561577,Sunnyside Pizza,40.743909065444484,-73.92405483919823,Pizza Place
6298,Sunnyside,40.74017628351924,-73.92691617561577,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant
6299,Sunnyside,40.74017628351924,-73.92691617561577,Baruir's Coffee Store,40.74387879879115,-73.9240077997006,Coffee Shop
6300,Sunnyside,40.74017628351924,-73.92691617561577,Thalia Spanish Theater,40.740208,-73.923517,Theater
6301,Sunnyside,40.74017628351924,-73.92691617561577,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park
6302,Sunnyside,40.74017628351924,-73.92691617561577,Amy's Bread,40.740437168277154,-73.93151878959037,Bakery
6303,Sunnyside,40.74017628351924,-73.92691617561577,Dollar Tree,40.74418698514606,-73.9258845070036,Discount Store
6304,Sunnyside,40.74017628351924,-73.92691617561577,The Courtyard Ale House,40.74365359176295,-73.92365419546228,Pub
6305,Sunnyside,40.74017628351924,-73.92691617561577,CTown Supermarkets,40.74054713498354,-73.92322137951851,Grocery Store
6306,Sunnyside,40.74017628351924,-73.92691617561577,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant
6307,Sunnyside,40.74017628351924,-73.92691617561577,La Hoguera Paisa,40.743614718142844,-73.92385086044575,Latin American Restaurant
6308,Sunnyside,40.74017628351924,-73.92691617561577,La Vienesa Bakery,40.743815639239465,-73.92460411393647,Bakery
6309,Sunnyside,40.74017628351924,-73.92691617561577,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant
6310,Sunnyside,40.74017628351924,-73.92691617561577,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place
6311,Sunnyside,40.74017628351924,-73.92691617561577,Sunnyside Fresh Taco,40.740704898921116,-73.92247156667575,Taco Place
6312,Sunnyside,40.74017628351924,-73.92691617561577,Forever 21,40.738651275634766,-73.93049621582031,Clothing Store
6313,Sunnyside,40.74017628351924,-73.92691617561577,Coffee Tossy,40.740498,-73.92258,Coffee Shop
6314,Sunnyside,40.74017628351924,-73.92691617561577,McDonald's,40.7435303,-73.9268881,Fast Food Restaurant
6315,Sunnyside,40.74017628351924,-73.92691617561577,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
6316,Sunnyside,40.74017628351924,-73.92691617561577,Holiday Inn Express,40.73688507080078,-73.92790222167969,Hotel
6317,Sunnyside,40.74017628351924,-73.92691617561577,Deals,40.74418420205419,-73.92580780894133,Discount Store
6318,Sunnyside,40.74017628351924,-73.92691617561577,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant
6319,Sunnyside,40.74017628351924,-73.92691617561577,China Garden,40.74196662199372,-73.9257191253221,Chinese Restaurant
6320,Sunnyside,40.74017628351924,-73.92691617561577,New York Sports Club,40.7445923,-73.925885,Gym / Fitness Center
6321,Sunnyside,40.74017628351924,-73.92691617561577,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant
6322,Sunnyside,40.74017628351924,-73.92691617561577,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant
6323,Sunnyside,40.74017628351924,-73.92691617561577,Limoncito con Ron,40.74413950634663,-73.92479921120155,Bar
6324,Sunnyside,40.74017628351924,-73.92691617561577,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant
6325,Sunnyside,40.74017628351924,-73.92691617561577,Green Point Farm,40.74060662789727,-73.92291956462468,Grocery Store
6326,Sunnyside,40.74017628351924,-73.92691617561577,Aponte Deli Grocery,40.73738633547079,-73.92956459450187,Deli / Bodega
6327,Sunnyside,40.74017628351924,-73.92691617561577,Q39,40.73950787597606,-73.92181106260323,Bus Stop
6328,Sunnyside,40.74017628351924,-73.92691617561577,Bubble Laundromat,40.73946304917599,-73.92125195162632,Laundromat
6329,East Elmhurst,40.76407323883091,-73.86704147658772,Dunkin',40.762185223635456,-73.86891978680535,Donut Shop
6330,East Elmhurst,40.76407323883091,-73.86704147658772,Baskin-Robbins,40.762238699408485,-73.8688798219074,Ice Cream Shop
6331,East Elmhurst,40.76407323883091,-73.86704147658772,Elements Lounge,40.76743296874557,-73.86704831806546,Hotel Bar
6332,East Elmhurst,40.76407323883091,-73.86704147658772,Hertz,40.767307,-73.867262,Rental Car Location
6333,East Elmhurst,40.76407323883091,-73.86704147658772,Starbucks,40.76850483755989,-73.86790170363254,Coffee Shop
6334,East Elmhurst,40.76407323883091,-73.86704147658772,Trade Fair,40.761963665098946,-73.8699107084977,Supermarket
6335,East Elmhurst,40.76407323883091,-73.86704147658772,Pavillon Restaurant,40.76704821441268,-73.86670724995363,Snack Place
6336,East Elmhurst,40.76407323883091,-73.86704147658772,cafeteria,40.7675430273492,-73.86695992345317,Café
6337,East Elmhurst,40.76407323883091,-73.86704147658772,Flushing Bay,40.76286396355218,-73.86275021502344,Lake
6338,East Elmhurst,40.76407323883091,-73.86704147658772,New York Flowers,40.76190948486328,-73.87078094482422,Flower Shop
6339,East Elmhurst,40.76407323883091,-73.86704147658772,Dunkin',40.7674108,-73.8649963,Donut Shop
6340,East Elmhurst,40.76407323883091,-73.86704147658772,Gulf,40.764974291340614,-73.86163416059846,Gas Station
6341,Maspeth,40.725427374093606,-73.89621713626859,Rosa's Pizza,40.72686299417401,-73.89551730598838,Pizza Place
6342,Maspeth,40.725427374093606,-73.89621713626859,Iavarone Bros.,40.7258989157838,-73.89506489038467,Gourmet Shop
6343,Maspeth,40.725427374093606,-73.89621713626859,Joey's Pizza,40.726224144417756,-73.89517217874527,Pizza Place
6344,Maspeth,40.725427374093606,-73.89621713626859,Good Eats Diner,40.72643679285672,-73.89440158262548,Diner
6345,Maspeth,40.725427374093606,-73.89621713626859,Isabella's Ices,40.72771402167123,-73.89535752906895,Dessert Shop
6346,Maspeth,40.725427374093606,-73.89621713626859,Glendale Bake Shop,40.726481395697554,-73.89468009608129,Bakery
6347,Maspeth,40.725427374093606,-73.89621713626859,Fame Diner,40.72720304445241,-73.89334857203721,Diner
6348,Maspeth,40.725427374093606,-73.89621713626859,Home Made Taqueria,40.727878403294014,-73.89215271563427,Taco Place
6349,Maspeth,40.725427374093606,-73.89621713626859,Patrizia's of Maspeth,40.726765,-73.89427,Italian Restaurant
6350,Maspeth,40.725427374093606,-73.89621713626859,Sakura 7,40.724224290322006,-73.89865857617956,Sushi Restaurant
6351,Maspeth,40.725427374093606,-73.89621713626859,Connolly's Corner,40.728143632937375,-73.89168402237512,Sports Bar
6352,Maspeth,40.725427374093606,-73.89621713626859,Peggy Dempsey's,40.722861309886596,-73.90101691183963,Pub
6353,Maspeth,40.725427374093606,-73.89621713626859,Carvel,40.7264552,-73.894865,Ice Cream Shop
6354,Maspeth,40.725427374093606,-73.89621713626859,Wakamatsu,40.727544,-73.892359,Japanese Restaurant
6355,Maspeth,40.725427374093606,-73.89621713626859,T-Mobile,40.72724859556207,-73.89357878848841,Mobile Phone Shop
6356,Maspeth,40.725427374093606,-73.89621713626859,Maspeth Pizza,40.72796674429386,-73.89194948419956,Pizza Place
6357,Maspeth,40.725427374093606,-73.89621713626859,Frontera Park,40.72478,-73.894968,Playground
6358,Maspeth,40.725427374093606,-73.89621713626859,Verizon Wireless,40.72683772953261,-73.89387927068252,Mobile Phone Shop
6359,Maspeth,40.725427374093606,-73.89621713626859,Dunkin',40.7259905,-73.8949249,Donut Shop
6360,Maspeth,40.725427374093606,-73.89621713626859,Chase Bank,40.727114,-73.893757,Bank
6361,Maspeth,40.725427374093606,-73.89621713626859,Chase Bank,40.724055349110444,-73.898403042477,Bank
6362,Maspeth,40.725427374093606,-73.89621713626859,Subway,40.72755264313823,-73.89310906135961,Sandwich Place
6363,Maspeth,40.725427374093606,-73.89621713626859,Marketplace by Key Food,40.724543133501335,-73.89821491382719,Grocery Store
6364,Maspeth,40.725427374093606,-73.89621713626859,Key Food,40.724792,-73.89681,Grocery Store
6365,Maspeth,40.725427374093606,-73.89621713626859,CVS pharmacy,40.72716120053256,-73.89275014400482,Pharmacy
6366,Maspeth,40.725427374093606,-73.89621713626859,Kago 99$ & UP,40.72642135620117,-73.8949966430664,Gift Shop
6367,Maspeth,40.725427374093606,-73.89621713626859,Grand Spectacle,40.72513617781525,-73.8968477518386,Optical Shop
6368,Maspeth,40.725427374093606,-73.89621713626859,Blossom Nail,40.72684011626702,-73.89395965567945,Cosmetics Shop
6369,Maspeth,40.725427374093606,-73.89621713626859,New maspeth diner,40.72377014160156,-73.89981842041016,Diner
6370,Maspeth,40.725427374093606,-73.89621713626859,Enchanted Florist & Greenhouse Ltd,40.723209,-73.900146,Flower Shop
6371,Maspeth,40.725427374093606,-73.89621713626859,Yeun Wah Takeout,40.72224004055848,-73.89270794268955,Chinese Restaurant
6372,Maspeth,40.725427374093606,-73.89621713626859,Maria deli,40.726414918899536,-73.90176236629486,Deli / Bodega
6373,Maspeth,40.725427374093606,-73.89621713626859,Whitefish Triangle Park,40.7265168428421,-73.9017516374588,Park
6374,Maspeth,40.725427374093606,-73.89621713626859,Zheng Good Taste,40.721752,-73.892946,Chinese Restaurant
6375,Ridgewood,40.70832315613858,-73.90143517559589,Joe's Restaurant,40.707541248785795,-73.90323489904404,Italian Restaurant
6376,Ridgewood,40.70832315613858,-73.90143517559589,Taquerias Kermes,40.70789873691417,-73.89776182399763,Mexican Restaurant
6377,Ridgewood,40.70832315613858,-73.90143517559589,Energy Fuel,40.709503399758056,-73.89881307779598,Restaurant
6378,Ridgewood,40.70832315613858,-73.90143517559589,Tendo Sushi,40.708226241227656,-73.89794374920605,Sushi Restaurant
6379,Ridgewood,40.70832315613858,-73.90143517559589,Catania Bakery,40.71012699361419,-73.8992077355002,Bakery
6380,Ridgewood,40.70832315613858,-73.90143517559589,Rosa's Pizza,40.712168,-73.900103,Pizza Place
6381,Ridgewood,40.70832315613858,-73.90143517559589,Gottscheer Hall,40.706689614792886,-73.90561429681502,German Restaurant
6382,Ridgewood,40.70832315613858,-73.90143517559589,Valentino Food Market,40.706852,-73.897537,Grocery Store
6383,Ridgewood,40.70832315613858,-73.90143517559589,Grimaldi Bakery,40.708992551382075,-73.90638495281291,Bakery
6384,Ridgewood,40.70832315613858,-73.90143517559589,C. Lo Cafe,40.70634,-73.905525,Café
6385,Ridgewood,40.70832315613858,-73.90143517559589,Windjammer,40.709294556811074,-73.90702053176494,Bar
6386,Ridgewood,40.70832315613858,-73.90143517559589,Coco Lin Vegetarian House,40.70985332374339,-73.89901825484232,Vegetarian / Vegan Restaurant
6387,Ridgewood,40.70832315613858,-73.90143517559589,Królewskie Jadło,40.70833633053024,-73.89792556009421,Polish Restaurant
6388,Ridgewood,40.70832315613858,-73.90143517559589,Cute Cat Cafe,40.7067435381023,-73.89704939091492,Café
6389,Ridgewood,40.70832315613858,-73.90143517559589,Jin Ramen Sushi,40.707713,-73.89748,Noodle House
6390,Ridgewood,40.70832315613858,-73.90143517559589,Delight Diner,40.70622820207209,-73.89683181158352,Diner
6391,Ridgewood,40.70832315613858,-73.90143517559589,Corato Pizza,40.70594008860232,-73.89667694340271,Pizza Place
6392,Ridgewood,40.70832315613858,-73.90143517559589,Rosemary's Playground,40.70438330642548,-73.90416402464187,Playground
6393,Ridgewood,40.70832315613858,-73.90143517559589,Paradise Aquarium,40.70862178355144,-73.8981733143278,Pet Store
6394,Ridgewood,40.70832315613858,-73.90143517559589,Price Choice Food Market,40.710124285274425,-73.89921847931261,Grocery Store
6395,Ridgewood,40.70832315613858,-73.90143517559589,Garlic to the Chicken,40.705042,-73.90219,Korean Restaurant
6396,Ridgewood,40.70832315613858,-73.90143517559589,T-Mobile,40.70622,-73.896565,Mobile Phone Shop
6397,Ridgewood,40.70832315613858,-73.90143517559589,Twist It Top It,40.70897060434509,-73.89850616455078,Ice Cream Shop
6398,Ridgewood,40.70832315613858,-73.90143517559589,GNC,40.70689010620117,-73.89679718017578,Supplement Shop
6399,Ridgewood,40.70832315613858,-73.90143517559589,Verizon,40.706748962402344,-73.89739227294922,Mobile Phone Shop
6400,Ridgewood,40.70832315613858,-73.90143517559589,Force Fitness Club,40.71184139603129,-73.89974413558309,Gym
6401,Ridgewood,40.70832315613858,-73.90143517559589,Chase Bank,40.705842382912614,-73.89684327435414,Bank
6402,Ridgewood,40.70832315613858,-73.90143517559589,Subway Restaurant,40.70602637473902,-73.89678430602264,Sandwich Place
6403,Ridgewood,40.70832315613858,-73.90143517559589,Rite Aid,40.7089052,-73.9058477,Pharmacy
6404,Ridgewood,40.70832315613858,-73.90143517559589,Bosna Express,40.7047175707264,-73.90237811480169,Eastern European Restaurant
6405,Ridgewood,40.70832315613858,-73.90143517559589,TD Bank,40.712311144677955,-73.90073977791417,Bank
6406,Ridgewood,40.70832315613858,-73.90143517559589,Palmetto Deli,40.70857197264171,-73.89855302911715,Deli / Bodega
6407,Ridgewood,40.70832315613858,-73.90143517559589,Superior Market Deli On Fresh Pond Road,40.70838928222656,-73.89839172363281,Deli / Bodega
6408,Ridgewood,40.70832315613858,-73.90143517559589,Gyro World,40.7072799,-73.8970487,Greek Restaurant
6409,Ridgewood,40.70832315613858,-73.90143517559589,Bella Lena's,40.71031343830976,-73.89935685835864,Italian Restaurant
6410,Ridgewood,40.70832315613858,-73.90143517559589,Jrx Pharmacy,40.70931625366211,-73.89830780029297,Pharmacy
6411,Ridgewood,40.70832315613858,-73.90143517559589,Q58 Bus Stop,40.704512002632676,-73.901915498896,Bus Station
6412,Ridgewood,40.70832315613858,-73.90143517559589,Kraupner Pharmacy,40.70569348358198,-73.89671569270746,Pharmacy
6413,Ridgewood,40.70832315613858,-73.90143517559589,Nalesniki Polskie Gofry,40.70555877685547,-73.89681243896484,Dessert Shop
6414,Glendale,40.70276242967838,-73.87074167435605,Cook's Arts & Crafts Shoppe,40.70316969249906,-73.86783671477868,Arts & Crafts Store
6415,Glendale,40.70276242967838,-73.87074167435605,Finback Brewery,40.70656669482739,-73.87317894974458,Brewery
6416,Glendale,40.70276242967838,-73.87074167435605,Home Service Beer,40.703479178836645,-73.87139189958565,Food & Drink Shop
6417,Glendale,40.70276242967838,-73.87074167435605,Bambino Pizza 2,40.703112,-73.868178,Pizza Place
