,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
562,Society Hill ,39.9474,-75.1473,Royal Boucherie,39.94867826918429,-75.14408512484212,French Restaurant
563,Society Hill ,39.9474,-75.1473,Select Shop 215,39.9490542550916,-75.14595761740561,Gift Shop
564,Society Hill ,39.9474,-75.1473,Positano Coast,39.946803446288506,-75.14494694530335,Italian Restaurant
565,Society Hill ,39.9474,-75.1473,The Olde Bar,39.946897854107426,-75.14386180315944,Cocktail Bar
566,Society Hill ,39.9474,-75.1473,Sassafras,39.948742859525034,-75.14403822271431,Bar
567,Society Hill ,39.9474,-75.1473,Han Dynasty,39.94845633567079,-75.14381888707953,Chinese Restaurant
568,Society Hill ,39.9474,-75.1473,"Merchants Exchange Building, National Park Service",39.94726668975198,-75.14607585224188,Historic Site
569,Society Hill ,39.9474,-75.1473,Old City Beer Garden,39.94979951055701,-75.14533269552835,Beer Garden
570,Society Hill ,39.9474,-75.1473,Second Bank of the United States,39.94897343077689,-75.14842238461759,Art Museum
571,Society Hill ,39.9474,-75.1473,Glory Beer Bar & Kitchen,39.94821853469077,-75.1435843403267,Beer Bar
572,Society Hill ,39.9474,-75.1473,National Museum of American Jewish History,39.95055953631119,-75.14847232271671,History Museum
573,Society Hill ,39.9474,-75.1473,Washington Square,39.947262175870776,-75.15203271759101,Park
574,Society Hill ,39.9474,-75.1473,Fork,39.95013923027307,-75.14606964857525,New American Restaurant
575,Society Hill ,39.9474,-75.1473,Liberty Bell Center,39.949883419228826,-75.15019143894963,Historic Site
576,Society Hill ,39.9474,-75.1473,Down Town Club,39.94879073315842,-75.15096348359125,Restaurant
577,Society Hill ,39.9474,-75.1473,Karma Restaurant & Bar,39.94997978369333,-75.14561380153687,Indian Restaurant
578,Society Hill ,39.9474,-75.1473,Independence National Historical Park,39.95066565989744,-75.14978669679462,National Park
579,Society Hill ,39.9474,-75.1473,The Plough and the Stars,39.948703598829866,-75.14403628820482,Pub
580,Society Hill ,39.9474,-75.1473,Benjamin Franklin Museum,39.94999267520595,-75.14653477671965,History Museum
581,Society Hill ,39.9474,-75.1473,Franklin Court Printing Office,39.95010198549655,-75.14662337722055,History Museum
582,Society Hill ,39.9474,-75.1473,Congress Hall,39.94900083342916,-75.15065252780914,Historic Site
583,Society Hill ,39.9474,-75.1473,Terme Di Aroma,39.951145114654764,-75.14570070719765,Spa
584,Society Hill ,39.9474,-75.1473,common wealth,39.950284720600514,-75.14640162764312,Gastropub
585,Society Hill ,39.9474,-75.1473,The Philadelphia Korean War Memorial At Penn's Landing,39.944947757457015,-75.14346326484629,History Museum
586,Society Hill ,39.9474,-75.1473,Red Owl Tavern,39.949215533353254,-75.14884338544107,New American Restaurant
587,Society Hill ,39.9474,-75.1473,The Franklin Fountain,39.949671,-75.142923,Ice Cream Shop
588,Society Hill ,39.9474,-75.1473,Historic Philadelphia Center,39.94927303577654,-75.15049356973924,History Museum
589,Society Hill ,39.9474,-75.1473,18th Century Garden,39.94732171169738,-75.14747155243279,Garden
590,Society Hill ,39.9474,-75.1473,Harry's Smoke Shop,39.95064365742145,-75.14558981988263,Smoke Shop
591,Society Hill ,39.9474,-75.1473,Sonny's Famous Steaks,39.94981189377276,-75.14480977296671,Sandwich Place
592,Society Hill ,39.9474,-75.1473,Optimal Sport Health Club - Curtis Center Gym,39.947769489461294,-75.15148213843308,Gym / Fitness Center
593,Society Hill ,39.9474,-75.1473,Independence Beer Garden,39.950323,-75.150707,Beer Garden
594,Society Hill ,39.9474,-75.1473,Shane Confectionery,39.94963729567151,-75.14270358322631,Candy Store
595,Society Hill ,39.9474,-75.1473,Happily Ever After,39.95003727040843,-75.14486913123355,Frozen Yogurt Shop
596,Society Hill ,39.9474,-75.1473,Three Bears Park,39.94418558068886,-75.14793208065981,Playground
597,Society Hill ,39.9474,-75.1473,Tomb Of The Unknown Soldier,39.947070880655005,-75.15256089174498,Sculpture Garden
598,Society Hill ,39.9474,-75.1473,Cuba Libre Restaurant & Rum Bar - Philadelphia,39.94954830068216,-75.14388136731696,Cuban Restaurant
599,Society Hill ,39.9474,-75.1473,Vista Peru,39.949447,-75.14424100000001,Peruvian Restaurant
600,Society Hill ,39.9474,-75.1473,Marmont Steakhouse and Bar,39.95000259457341,-75.14461046596524,Cocktail Bar
601,Society Hill ,39.9474,-75.1473,Old City Hall,39.94891117665881,-75.14927398264423,History Museum
602,Society Hill ,39.9474,-75.1473,Spasso Italian Grill,39.94870039431784,-75.14251769263223,Italian Restaurant
603,Society Hill ,39.9474,-75.1473,Vagabond,39.951358682769516,-75.14541837611321,Boutique
604,Society Hill ,39.9474,-75.1473,Powel House,39.94575884163079,-75.14701858056392,History Museum
605,Society Hill ,39.9474,-75.1473,Nick's Roast Beef of Old City,39.94948368094994,-75.14391300243228,Sandwich Place
606,Society Hill ,39.9474,-75.1473,Ritz East,39.94740489524062,-75.14323512522098,Movie Theater
607,Society Hill ,39.9474,-75.1473,La Colombe Torrefaction,39.95056267980895,-75.15075758821155,Coffee Shop
608,Society Hill ,39.9474,-75.1473,Kink Shoppe,39.94980273683009,-75.1432283632334,Adult Boutique
609,Society Hill ,39.9474,-75.1473,Lore's Chocolates,39.949752096683035,-75.15229636638348,Chocolate Shop
610,Society Hill ,39.9474,-75.1473,The Book Trader,39.95019139590127,-75.14373857525376,Bookstore
611,Society Hill ,39.9474,-75.1473,Independence Visitor Center,39.951069364619535,-75.15008926391602,Tourist Information Center
612,Society Hill ,39.9474,-75.1473,Philadelphia Sports Clubs,39.94573,-75.150099,Gym / Fitness Center
613,Society Hill ,39.9474,-75.1473,P.J. Clarke’s,39.947859155048334,-75.15110793082944,American Restaurant
614,Society Hill ,39.9474,-75.1473,Wister BYOB,39.950839073983005,-75.14577627182007,American Restaurant
615,Society Hill ,39.9474,-75.1473,The Irish Memorial,39.94785370668194,-75.14200522344004,Outdoor Sculpture
616,Society Hill ,39.9474,-75.1473,Lithe Method Old City,39.95150398052093,-75.14498671755926,Gym
617,Society Hill ,39.9474,-75.1473,insomnia cookies,39.94912,-75.14391,Bakery
618,Society Hill ,39.9474,-75.1473,Society Hill Towers,39.94540704157716,-75.1444508438191,Residential Building (Apartment / Condo)
619,Society Hill ,39.9474,-75.1473,Philadelphia Sightseeing Tour,39.950008181776376,-75.14901874250089,Historic Site
620,Society Hill ,39.9474,-75.1473,Jones,39.9493144,-75.1525254,Southern / Soul Food Restaurant
621,Society Hill ,39.9474,-75.1473,President's House,39.95051639644181,-75.15010641620346,Historic Site
622,Society Hill ,39.9474,-75.1473,LaScala's,39.94951890746545,-75.15218105230346,Italian Restaurant
623,Society Hill ,39.9474,-75.1473,Sweat Fitness,39.95151380104699,-75.14496110533972,Gym
624,Society Hill ,39.9474,-75.1473,Franklin Ice Cream Bar,39.949545646413455,-75.14278409856416,Ice Cream Shop
625,Society Hill ,39.9474,-75.1473,Signer Courtyard,39.948907403580684,-75.14899924032741,Park
626,Society Hill ,39.9474,-75.1473,Marriott Old City,39.946343,-75.143827,Hotel
627,Society Hill ,39.9474,-75.1473,Independence National Park - Liberty Theater,39.95092822790192,-75.15025038504409,History Museum
628,Society Hill ,39.9474,-75.1473,Big Bus Tours,39.95079805715161,-75.1488402289145,Tour Provider
629,Society Hill ,39.9474,-75.1473,The Victoria Freehouse,39.949356563095705,-75.1421255369775,Pub
630,Society Hill ,39.9474,-75.1473,Luigi's Pizza Fresca,39.94946557231776,-75.15247935188407,Pizza Place
631,Society Hill ,39.9474,-75.1473,Old Nelson Food Company,39.94956438690558,-75.15231504175792,Deli / Bodega
632,Society Hill ,39.9474,-75.1473,Athenaeum of Philadelphia,39.946974485596556,-75.15134149486583,Historic Site
633,Society Hill ,39.9474,-75.1473,La Famiglia,39.94939309989267,-75.14210673106295,Italian Restaurant
634,Society Hill ,39.9474,-75.1473,Wawa,39.94924957989283,-75.15112155051266,Convenience Store
635,Society Hill ,39.9474,-75.1473,Thaddeus Kosciuszko National Memorial,39.94338792544729,-75.14720414496655,Memorial Site
636,Society Hill ,39.9474,-75.1473,Dairy Queen,39.94950460672753,-75.15126675367355,Ice Cream Shop
637,Society Hill ,39.9474,-75.1473,Bridgette Mayer Gallery,39.948143,-75.153036,Art Gallery
638,Society Hill ,39.9474,-75.1473,Sheraton Philadelphia Society Hill Hotel,39.9462918,-75.1434736,Hotel
639,Society Hill ,39.9474,-75.1473,Uzu,39.949786649253284,-75.14260546264143,Sushi Restaurant
640,Society Hill ,39.9474,-75.1473,CVS pharmacy,39.944458,-75.150277,Pharmacy
641,Society Hill ,39.9474,-75.1473,Wells Fargo,39.94324830181396,-75.14541752636433,Bank
642,Society Hill ,39.9474,-75.1473,The Philadelphia Contributionship,39.947152,-75.14830699999999,Office
643,Society Hill ,39.9474,-75.1473,ACME Markets,39.9443406,-75.1498865,Supermarket
644,Society Hill ,39.9474,-75.1473,Monument To The Scottish Immigrants,39.947426,-75.14227,Historic Site
645,Society Hill ,39.9474,-75.1473,Washington square fountain,39.947029,-75.152329,Plaza
646,Society Hill ,39.9474,-75.1473,Philly’s Gourmet Steaks,39.949487,-75.142726,Sandwich Place
647,Society Hill ,39.9474,-75.1473,Foglietta Plaza,39.94506483635685,-75.14256957051731,Plaza
648,Fairmount South ,39.9677,-75.1735,Amano,39.9672454918646,-75.17533069337698,Italian Restaurant
649,Fairmount South ,39.9677,-75.1735,La Calaca Feliz,39.96763782322356,-75.17608745039246,Mexican Restaurant
650,Fairmount South ,39.9677,-75.1735,Terror Behind The Walls,39.967382287736214,-75.1730947272166,General Entertainment
651,Fairmount South ,39.9677,-75.1735,Bookhaven,39.96729302460321,-75.17396194263038,Bookstore
652,Fairmount South ,39.9677,-75.1735,OCF Coffee House,39.96729012123354,-75.17246540185172,Coffee Shop
653,Fairmount South ,39.9677,-75.1735,Zorba's Tavern,39.96729520762904,-75.1749246870816,Greek Restaurant
654,Fairmount South ,39.9677,-75.1735,Umai Umai,39.964673,-75.17412999999999,Sushi Restaurant
655,Fairmount South ,39.9677,-75.1735,Fare,39.96727297568081,-75.17119292320437,American Restaurant
656,Fairmount South ,39.9677,-75.1735,Urban Saloon,39.967176317259266,-75.17292565360059,Bar
657,Fairmount South ,39.9677,-75.1735,Luigi's Pizza Fresca,39.96733923741146,-75.17700588849584,Italian Restaurant
658,Fairmount South ,39.9677,-75.1735,Pete's Famous Pizza,39.96729564873277,-75.17630977041854,Pizza Place
659,Fairmount South ,39.9677,-75.1735,iPho,39.96733020303587,-75.16938083544049,Vietnamese Restaurant
660,Fairmount South ,39.9677,-75.1735,Fairmount Pet Shoppe,39.96727967958944,-75.17104144798954,Pet Store
661,Fairmount South ,39.9677,-75.1735,Al Capone's Cell,39.96809939772479,-75.17272192710627,Monument / Landmark
662,Fairmount South ,39.9677,-75.1735,The Bishop's Collar,39.96743480965734,-75.17697414917197,Bar
663,Fairmount South ,39.9677,-75.1735,Tela's Market & Kitchen,39.96730279190987,-75.16844342009685,Gourmet Shop
664,Fairmount South ,39.9677,-75.1735,Little Pete's,39.96729704572385,-75.17767089808656,Diner
665,Fairmount South ,39.9677,-75.1735,Figs,39.96839401647117,-75.17854186604552,Mediterranean Restaurant
666,Fairmount South ,39.9677,-75.1735,Night Dog Statue,39.96730185925079,-75.17881686417492,Sculpture Garden
667,Fairmount South ,39.9677,-75.1735,Old Philly Ale House,39.964468885362244,-75.17075258096489,Liquor Store
668,Fairmount South ,39.9677,-75.1735,Jack's Firehouse,39.967193911088714,-75.17328307348168,American Restaurant
669,Fairmount South ,39.9677,-75.1735,Parkway Corner Deli,39.963916510803,-75.17458565374173,Deli / Bodega
670,Fairmount South ,39.9677,-75.1735,The Black Taxi,39.96879971714153,-75.1783186468831,Pub
671,Fairmount South ,39.9677,-75.1735,Wells Fargo,39.96671086337393,-75.17789840698237,Bank
672,Fairmount South ,39.9677,-75.1735,Wake Up Yoga,39.97096997422842,-75.17572556684516,Yoga Studio
673,Fairmount South ,39.9677,-75.1735,Look How Cool I Am,39.96721810602695,-75.17854359904233,Food Truck
674,Fairmount South ,39.9677,-75.1735,Parrish Street & North 20th Street,39.97017872894509,-75.16953192651272,Intersection
675,West Market ,39.9612,-75.2303,Top Taste,39.96131526007094,-75.22467979530762,Caribbean Restaurant
676,West Market ,39.9612,-75.2303,Top Shelf Lounge Inc,39.96083137904304,-75.23261321543134,Lounge
677,West Market ,39.9612,-75.2303,52nd St Station Diner,39.959695592791434,-75.22498104168608,Breakfast Spot
678,West Market ,39.9612,-75.2303,The Fresh Grocer,39.96045805771009,-75.23375380799708,Grocery Store
679,West Market ,39.9612,-75.2303,Rite Aid,39.960065,-75.2342329,Pharmacy
680,West Market ,39.9612,-75.2303,Foot Locker,39.9587814,-75.2254875,Shoe Store
681,West Market ,39.9612,-75.2303,Top Taste,39.961102,-75.224503,Food
682,Yorktown  ,39.978,-75.1459,Human Robot,39.97706,-75.143658,Brewery
683,Yorktown  ,39.978,-75.1459,Philadelphia Soundstages,39.97573793568369,-75.14431997334786,Arts & Entertainment
684,Yorktown  ,39.978,-75.1459,Cousin's Supermarket,39.98087928029774,-75.14376755679349,Grocery Store
685,Yorktown  ,39.978,-75.1459,SEPTA Temple University Station,39.98133813162732,-75.14955319998191,Train Station
686,Yorktown  ,39.978,-75.1459,Sunflower Philly,39.977654,-75.14376,Beer Garden
687,Yorktown  ,39.978,-75.1459,Tie Factory,39.977457150088185,-75.14352628038732,Men's Store
688,Yorktown  ,39.978,-75.1459,Sutton’s,39.97714,-75.143585,Restaurant
689,Yorktown  ,39.978,-75.1459,Broad Street Run,39.97855343389466,-75.1486579737395,Athletics & Sports
690,Yorktown  ,39.978,-75.1459,Resolution Rentals,39.975815000000004,-75.14421999999999,Camera Store
691,Yorktown  ,39.978,-75.1459,Tufas Boulder Lounge,39.975906,-75.14386,Climbing Gym
692,Yorktown  ,39.978,-75.1459,Septa: West Trenton Regional Rail train,39.98136355636295,-75.14945218511745,Train Station
693,Yorktown  ,39.978,-75.1459,Temple Fruit Salad Truck,39.9768206641336,-75.15033965412641,Food Truck
694,Yorktown  ,39.978,-75.1459,Stable Coffee,39.979683899393166,-75.15038235027689,Coffee Shop
695,Yorktown  ,39.978,-75.1459,Cruz Park - Power 99 Parks & Rec,39.973687643588185,-75.14539147204854,Park
696,Yorktown  ,39.978,-75.1459,Germantown Pizza - Olde Kensington,39.974736482862134,-75.14202228679527,Pizza Place
697,Manayunk  ,40.0275,-75.2242,Cafe Volo,40.025735,-75.223964,Coffee Shop
698,Manayunk  ,40.0275,-75.2242,Main Street Music,40.02651234507479,-75.22613838994202,Record Shop
699,Manayunk  ,40.0275,-75.2242,Chabaa Thai Bistro,40.025885185734644,-75.22444180920658,Thai Restaurant
700,Manayunk  ,40.0275,-75.2242,Lucky's Last Chance,40.02627280871978,-75.2255920094606,Burger Joint
701,Manayunk  ,40.0275,-75.2242,Taqueria Feliz,40.02603429958777,-75.22505097899997,Mexican Restaurant
702,Manayunk  ,40.0275,-75.2242,Han Dynasty,40.0255810217567,-75.22382460811681,Chinese Restaurant
703,Manayunk  ,40.0275,-75.2242,Jake's and Cooper's Wine Bar,40.02573725907788,-75.22425082675446,New American Restaurant
704,Manayunk  ,40.0275,-75.2242,Insomnia Cookies,40.025054984899086,-75.22262487733431,Bakery
705,Manayunk  ,40.0275,-75.2242,SMoKE Cigar & Hookah Parlor,40.02690512354425,-75.22657321232776,Hookah Bar
706,Manayunk  ,40.0275,-75.2242,Sona Pub & Kitchen,40.02626721984539,-75.22545875160922,Pub
707,Manayunk  ,40.0275,-75.2242,The Wall Cycling Studio,40.02617906560928,-75.22452959584088,Gym / Fitness Center
708,Manayunk  ,40.0275,-75.2242,SOMO Manayunk,40.0249665559515,-75.22232850421007,New American Restaurant
709,Manayunk  ,40.0275,-75.2242,Smiley's Cafe,40.025492204179315,-75.22249512318979,Mediterranean Restaurant
710,Manayunk  ,40.0275,-75.2242,The Couch Tomato Café,40.0247731,-75.22131619999999,Italian Restaurant
711,Manayunk  ,40.0275,-75.2242,Greg's Kitchen,40.026710222598815,-75.2266564380499,Breakfast Spot
712,Manayunk  ,40.0275,-75.2242,The Couch Tomato Bistro,40.02466297874437,-75.22134222904128,Tapas Restaurant
713,Manayunk  ,40.0275,-75.2242,Art+Science Salon & Spa,40.02483259054039,-75.2218059234277,Salon / Barbershop
714,Manayunk  ,40.0275,-75.2242,Sweet Elizabeth's Cakes,40.026070399283945,-75.22509129079074,Bakery
715,Manayunk  ,40.0275,-75.2242,RowZone Manayunk,40.02598000494774,-75.22467214016964,Gym / Fitness Center
716,Manayunk  ,40.0275,-75.2242,Winnie's Manayunk,40.02486754006332,-75.22223422536108,American Restaurant
717,Manayunk  ,40.0275,-75.2242,Laxmi's Indian Grille,40.026324520823714,-75.22573902170284,Indian Restaurant
718,Manayunk  ,40.0275,-75.2242,The Towpath,40.027521494073746,-75.2285321266763,Trail
719,Manayunk  ,40.0275,-75.2242,Pitcher's Pub,40.02516151462417,-75.2229725871948,Bar
720,Manayunk  ,40.0275,-75.2242,The Grape Room,40.02560875144459,-75.22342586414014,Rock Club
721,Manayunk  ,40.0275,-75.2242,The Juice Merchant,40.025129,-75.223209,Juice Bar
722,Manayunk  ,40.0275,-75.2242,Tubby Robot,40.025883,-75.224266,Dessert Shop
723,Manayunk  ,40.0275,-75.2242,Yanako,40.024787588365996,-75.22160024625965,Japanese Restaurant
724,Manayunk  ,40.0275,-75.2242,Manayunk Tavern,40.02452903339392,-75.2212882600164,Bar
725,Manayunk  ,40.0275,-75.2242,Il Tartufo,40.025473251070764,-75.22338611183628,Italian Restaurant
726,Manayunk  ,40.0275,-75.2242,Manayunk Tow Path,40.02616750333168,-75.2255009030457,Trail
727,Manayunk  ,40.0275,-75.2242,Sorrentino's,40.02637821728969,-75.22387663732036,Grocery Store
728,Manayunk  ,40.0275,-75.2242,Union Taco,40.02427842476546,-75.22094699222305,Taco Place
729,Manayunk  ,40.0275,-75.2242,The Bayou Bar and Grill,40.024484646272626,-75.2212642648899,Bar
730,Manayunk  ,40.0275,-75.2242,Palm Tree Market,40.0263223543693,-75.22391252473204,Grocery Store
731,Manayunk  ,40.0275,-75.2242,United States Hotel Bar,40.026492560925526,-75.22618864838137,Bar
732,Manayunk  ,40.0275,-75.2242,Franzone's,40.026480124374686,-75.22443540251693,Pizza Place
733,Manayunk  ,40.0275,-75.2242,Riverside Pizza,40.0240280182151,-75.22062481636779,Pizza Place
734,Manayunk  ,40.0275,-75.2242,Cresson Inn,40.02664531278995,-75.22469115788971,Dive Bar
735,Manayunk  ,40.0275,-75.2242,Frak's Steaks And Co.,40.026666567290306,-75.2244674338311,Sandwich Place
736,Manayunk  ,40.0275,-75.2242,Enterprise Rent-A-Car,40.02993320615658,-75.22906690835953,Rental Car Location
737,Manayunk  ,40.0275,-75.2242,The Spiral Bookcase,40.02557424982476,-75.22241930739416,Bookstore
738,Manayunk  ,40.0275,-75.2242,Zesty's,40.025782562555676,-75.22451582138302,Greek Restaurant
739,Manayunk  ,40.0275,-75.2242,China Wok,40.02926508114107,-75.22345987433083,Chinese Restaurant
740,Manayunk  ,40.0275,-75.2242,Intoxx Fitness,40.029242022024455,-75.22870262581571,Gym
741,Manayunk  ,40.0275,-75.2242,Greene Street Consignment,40.02510512989596,-75.22251003082734,Clothing Store
742,Manayunk  ,40.0275,-75.2242,Cactus Restaurant & Bar,40.02447698586657,-75.2212194178778,Mexican Restaurant
743,Manayunk  ,40.0275,-75.2242,Pretzel Park,40.02564270327181,-75.22107124328613,Park
744,Manayunk  ,40.0275,-75.2242,JD McGillicuddy's,40.02558803924057,-75.22235895075376,Bar
745,Manayunk  ,40.0275,-75.2242,Funny Monk Emporium,40.026679,-75.224092,Smoke Shop
746,Manayunk  ,40.0275,-75.2242,Tsaocaa,40.02637,-75.22518,Bubble Tea Shop
747,Manayunk  ,40.0275,-75.2242,Manayunk Chambers Guest House,40.02775919,-75.22291953,Bed & Breakfast
748,Manayunk  ,40.0275,-75.2242,@Ramen,40.025673,-75.224043,Ramen Restaurant
749,Manayunk  ,40.0275,-75.2242,Artesano Iron Works,40.02708380486802,-75.22674302814175,Art Gallery
750,Manayunk  ,40.0275,-75.2242,The Chilly Banana,40.026729719981084,-75.22669744574468,Food Truck
751,Manayunk  ,40.0275,-75.2242,Philadelphia/Montgomery County border - Manayunk Bridge crossing,40.025299697854805,-75.22659122943878,Trail
752,Manayunk  ,40.0275,-75.2242,The Wall,40.02858926347398,-75.22051360764421,Racetrack
753,Manayunk  ,40.0275,-75.2242,Fleur Flowers,40.024662,-75.22207,Flower Shop
754,Manayunk  ,40.0275,-75.2242,Cafe Right Off Main,40.02977097369634,-75.2287268403519,Sandwich Place
755,Manayunk  ,40.0275,-75.2242,Twisted Gingers Brewing Co,40.027474,-75.218547,Brewery
756,Manayunk  ,40.0275,-75.2242,Stellar All-stars,40.030148,-75.228796,Gym
757,Germantown  ,40.0338,-75.1731,Uncle Bobbie’s Books & Cafe,40.033969,-75.171873,Bookstore
758,Germantown  ,40.0338,-75.1731,Germantown Espresso Bar,40.034379,-75.174651,Coffee Shop
759,Germantown  ,40.0338,-75.1731,Champagne Cafe,40.03636549864688,-75.17429336912433,Cocktail Bar
760,Germantown  ,40.0338,-75.1731,J&S Restaurant,40.036074,-75.17433643341064,American Restaurant
761,Germantown  ,40.0338,-75.1731,"Gaffney Fabrics, Inc.",40.033427,-75.170553,Fabric Shop
762,Germantown  ,40.0338,-75.1731,Nick's Famous Pizza,40.035140999999996,-75.17868100000001,Pizza Place
763,Germantown  ,40.0338,-75.1731,Walgreens,40.0357604,-75.1744108,Pharmacy
764,Germantown  ,40.0338,-75.1731,Citizens Bank,40.034308,-75.17314499999999,Bank
765,Germantown  ,40.0338,-75.1731,T-Mobile,40.03703833,-75.17380333,Mobile Phone Shop
766,Germantown  ,40.0338,-75.1731,Chelten Market,40.031777000000005,-75.177593,Market
767,Germantown  ,40.0338,-75.1731,Treasures,40.035281,-75.173113,Nightclub
768,Germantown  ,40.0338,-75.1731,Happy Bread Cafe,40.03589709555231,-75.17464505311455,Breakfast Spot
769,Germantown  ,40.0338,-75.1731,B&B Breakfast & Lunch Diner,40.03511047363281,-75.17347717285156,American Restaurant
770,Germantown  ,40.0338,-75.1731,Charlie B's Chelten,40.03824922001029,-75.1723285667521,Bar
771,Germantown  ,40.0338,-75.1731,PA Wine & Spirits,40.03315022432761,-75.17752230619507,Liquor Store
772,Germantown  ,40.0338,-75.1731,Dunkin',40.035841652122734,-75.17480603098558,Donut Shop
773,Germantown  ,40.0338,-75.1731,GameStop,40.03485198520357,-75.17584069000863,Video Game Store
774,Germantown  ,40.0338,-75.1731,Rite Aid,40.0323121,-75.1781308,Pharmacy
775,Germantown  ,40.0338,-75.1731,Crab House,40.03602089912754,-75.1750203953076,Seafood Restaurant
776,Germantown  ,40.0338,-75.1731,Family Dollar,40.032727,-75.17743,Discount Store
777,Germantown  ,40.0338,-75.1731,John's Breakfast & Lunch,40.03768255789164,-75.17311924395543,Diner
778,Germantown  ,40.0338,-75.1731,Germantown YMCA,40.034520254760736,-75.17735408467297,Gym
779,Germantown  ,40.0338,-75.1731,SEPTA Germantown Station,40.037990804661355,-75.17172327056765,Train Station
780,Germantown  ,40.0338,-75.1731,Giovanni's Pizza,40.03355632834349,-75.17552650909698,Pizza Place
781,Germantown  ,40.0338,-75.1731,Maplewood Mall,40.03450608246867,-75.17438856643187,Shopping Mall
782,Germantown  ,40.0338,-75.1731,KFC,40.03248518684502,-75.17852078711985,Fried Chicken Joint
783,Germantown  ,40.0338,-75.1731,APlus at Sunoco,40.03004958851968,-75.17031749663893,Coffee Shop
784,Germantown  ,40.0338,-75.1731,Popeyes Louisiana Kitchen,40.03341822526422,-75.1769980450308,Fried Chicken Joint
785,Germantown  ,40.0338,-75.1731,Yadain Cultural Solutions Llc,40.032939,-75.178097,Cosmetics Shop
786,Germantown  ,40.0338,-75.1731,big G laundry,40.03248225338219,-75.17800783970424,Laundromat
787,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Federal Donuts,39.96419631618255,-75.14935941662657,Donut Shop
788,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Pura Vida,39.96362281975313,-75.14786097810594,Latin American Restaurant
789,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Bardot Cafe,39.966475206501634,-75.14555149287355,Bar
790,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Edgar Allan Poe National Historic Site,39.96203660819035,-75.14978483311826,Historic Site
791,Northern Liberties and Spring Garden,39.966,-75.15100000000002,St. Paul's Community Center,39.96386347591107,-75.15473713157593,Recreation Center
792,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Poplar Street & North 8th Street,39.967973560934745,-75.15051573514938,Intersection
793,Northern Liberties and Spring Garden,39.966,-75.15100000000002,East Poplar Field,39.96851730083785,-75.14991584898513,Baseball Field
794,Northern Liberties and Spring Garden,39.966,-75.15100000000002,E. Luther Cunningham Center,39.96397018432617,-75.1549072265625,Basketball Court
795,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Philadelphia Housing Authority,39.969641178741746,-75.15167358443831,Art Gallery
796,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Larry's Steaks,39.97025,-75.151782,Sandwich Place
797,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Garcia Food Market,39.963294,-75.15554499999999,Deli / Bodega
798,Center City West,39.9513,-75.1741,Vic Sushi Bar,39.95147676145491,-75.17494806114004,Sushi Restaurant
799,Center City West,39.9513,-75.1741,Vernick Food & Drink,39.950656609366234,-75.17492740552193,American Restaurant
800,Center City West,39.9513,-75.1741,La Colombe Coffee Roasters,39.950775735558906,-75.17227547043973,Coffee Shop
801,Center City West,39.9513,-75.1741,Village Whiskey,39.95128529751654,-75.17364332772435,Whisky Bar
802,Center City West,39.9513,-75.1741,Ultimo Coffee Bar,39.94942656028017,-75.17408617010497,Coffee Shop
803,Center City West,39.9513,-75.1741,El Rey,39.9522504,-75.1740503,Mexican Restaurant
804,Center City West,39.9513,-75.1741,K'Far,39.951446,-75.172111,Israeli Restaurant
805,Center City West,39.9513,-75.1741,Farmer's Keep,39.952887,-75.173372,Gluten-free Restaurant
806,Center City West,39.9513,-75.1741,Duke & Winston Flagship Store,39.951397,-75.17142,Clothing Store
807,Center City West,39.9513,-75.1741,Lacroix Restaurant at The Rittenhouse,39.94968254511642,-75.17269317887805,Restaurant
808,Center City West,39.9513,-75.1741,Tinto,39.95138849801321,-75.17363844015924,Tapas Restaurant
809,Center City West,39.9513,-75.1741,Shake Shack,39.951136,-75.173849,Burger Joint
810,Center City West,39.9513,-75.1741,Unite Fitness Rittenhouse,39.95242368755885,-75.17347070602253,Gym
811,Center City West,39.9513,-75.1741,Philly Power Yoga & Thrive Pilates,39.950504884009646,-75.17455615117717,Yoga Studio
812,Center City West,39.9513,-75.1741,sweetgreen,39.9518677,-75.1711748,Salad Place
813,Center City West,39.9513,-75.1741,Primo Hoagies,39.95236267887941,-75.17501771450043,Sandwich Place
814,Center City West,39.9513,-75.1741,JJ Thai Cuisine,39.952206008345875,-75.1746432595561,Thai Restaurant
815,Center City West,39.9513,-75.1741,Revolution Taco,39.95056391867184,-75.17436041024814,Taco Place
816,Center City West,39.9513,-75.1741,Wawa,39.95343581037899,-75.17278756935985,Convenience Store
817,Center City West,39.9513,-75.1741,The Love.,39.95077944503111,-75.17090857028961,New American Restaurant
818,Center City West,39.9513,-75.1741,Rittenhouse Square,39.949366840520625,-75.17189025878906,Plaza
819,Center City West,39.9513,-75.1741,Veda - Modern Indian Bistro,39.951967284421684,-75.17286222662219,Indian Restaurant
