,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
77,Olney  ,40.0343,-75.1213,City Hall Northbound Train,40.04149279479252,-75.13694929725186,Metro Station
78,Olney  ,40.0343,-75.1213,Broad Street Line,40.04136919937808,-75.13706106706275,Metro Station
79,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Crime & Punishment Brewing Co.,39.974380798402606,-75.18085869250694,Brewery
80,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Lucky Goat Coffee House,39.972579703679,-75.17933013252872,Coffee Shop
81,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,SpOt Gourmet Burgers,39.97452463103979,-75.18263388818384,Burger Joint
82,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Pizza Dads,39.974647999999995,-75.182503,Pizza Place
83,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,2637brew,39.97424890827338,-75.18022167955291,American Restaurant
84,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Rybrew,39.97437923579758,-75.1825098320958,Sandwich Place
85,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,ALDI,39.975884,-75.1868075,Grocery Store
86,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Amasi,39.979561548550244,-75.16387475135714,Middle Eastern Restaurant
87,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,iMunch,39.975939,-75.186286,Café
88,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Tropical Smoothie Cafe,39.9777753,-75.1583054,Juice Bar
89,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Wagner Free Institute of Science,39.98091730304039,-75.16274086580007,Science Museum
90,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,"""Sexy"" Green Truck",39.98092522396936,-75.15972823102696,Food Truck
91,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Maple Star,39.979211,-75.16043499999999,Chinese Restaurant
92,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Pita Chip,39.977988,-75.158446,Mediterranean Restaurant
93,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Champ's Diner,39.979286,-75.160966,Bistro
94,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Trio,39.970369965319335,-75.18048119038606,Asian Restaurant
95,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Brown Street Coffee & Bánhery,39.97037746087298,-75.1795844339465,Coffee Shop
96,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Liacouras Center,39.97999000854592,-75.15883396623958,College Basketball Court
97,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Pub Webb,39.97902027765577,-75.16050243801952,Pub
98,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Flying Carpet,39.97122916164123,-75.16766716307825,Lounge
99,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Strawberry Mansion Driving Range,39.98307037779647,-75.1864999795593,Mini Golf
100,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,City View Pizza and Grill,39.978838053441436,-75.15968598757566,Pizza Place
101,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Temple Track,39.98203755496683,-75.1604578601644,Track
102,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,King's Water Ice & Ice Cream,39.98256646643467,-75.18818155235522,Dessert Shop
103,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Lazos Pizza & Grill,39.97259344937905,-75.1790944251608,Pizza Place
104,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Rite Aid,39.991852,-75.1788972,Drugstore
105,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Monkey & The Elephant Café,39.974580401264056,-75.182955435364,Café
106,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Black Taxi,39.96879971714153,-75.1783186468831,Pub
107,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Owl Breakfast & Lunch,39.97884136022962,-75.15914997525648,Breakfast Spot
108,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Era,39.97313439449465,-75.18200340189539,Ethiopian Restaurant
109,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Barber's Hall,39.977352514274344,-75.15890032295087,Pub
110,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Luv'n Spoonful Yogurt Bar,39.97818999301233,-75.1589871979682,Frozen Yogurt Shop
111,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,PA Wine & Spirits,39.97396935877792,-75.17809988781151,Liquor Store
112,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Angelino's Restaurant Pizzeria,39.971258643408454,-75.1777513050809,Italian Restaurant
113,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Krupa's Tavern,39.970531540735585,-75.18123279490008,Bar
114,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,T-Mobile,39.97799499943917,-75.15837952505535,Mobile Phone Shop
115,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Dollar Tree,39.97399,-75.17884,Discount Store
116,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Dollar General,39.98648754861064,-75.1798940463624,Discount Store
117,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Koja Grille,39.978260284643,-75.15827634842911,Asian Restaurant
118,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Draught Horse Pub & Grill,39.978847618815664,-75.15889433795049,Pub
119,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Redbox,39.97657,-75.15832,Video Store
120,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Subway,39.979115036168984,-75.16005761946064,Sandwich Place
121,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Qdoba Mexican Grill,39.9785404,-75.158377,Mexican Restaurant
122,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,7-Eleven,39.9790836429215,-75.1596549153345,Convenience Store
123,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Cricket Wireless Authorized Retailer,39.991618,-75.179909,Mobile Phone Shop
124,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Jimmy John's,39.97845165718918,-75.15930316407129,Sandwich Place
125,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Save-A-Lot,39.99103927612305,-75.17884063720703,Grocery Store
126,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Rite Aid,39.9771521,-75.1587666,Pharmacy
127,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,David's Place Restaurant,39.981182,-75.173608,Food
128,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Martin Luther King Recreation Center,39.98042161344576,-75.17065521279932,Playground
129,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,M.L. King Park - Power 99 Parks & Rec,39.98103332519531,-75.16991424560547,Park
130,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,The Right Choice,39.983623,-75.170901,Deli / Bodega
131,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,KFC,39.991305697759934,-75.17958589508913,Fried Chicken Joint
132,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Mercado Food Market,39.983175,-75.16922,Deli / Bodega
133,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Plaza Pizza,39.97829836315943,-75.1582825226495,Pizza Place
134,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,BallardsBilliardsCenter,39.97995153490684,-75.16756016680682,Athletics & Sports
135,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,AMC Broadstreet 7,39.977474886216875,-75.15838354823444,Multiplex
136,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Rock Hall,39.979235659003905,-75.15745729862016,College Arts Building
137,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,City Food Market,39.976778,-75.166288,Grocery Store
138,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,SEPTA Route 15,39.97409304292477,-75.1798430928079,Light Rail Station
139,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Girard Avenue & North 27th Street,39.97418238396634,-75.18043041229248,Intersection
140,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Luxxe Nail Spa,39.974132661033025,-75.18108631995541,Spa
141,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Lather Hair Studio,39.974152000000004,-75.181619,Health & Beauty Service
142,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Butters Soul Food,39.974667,-75.182571,Southern / Soul Food Restaurant
143,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Lee's Food Market,39.98035,-75.161872,Deli / Bodega
144,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Teaful Bliss,39.973756,-75.182203,Tea Room
145,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Garden's Pizza,39.972318,-75.167579,Pizza Place
146,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Burger King,39.9779214,-75.1582845,Fast Food Restaurant
147,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Kingston Breakfast,39.990894,-75.180126,Breakfast Spot
148,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Ogden Park,39.970619201660156,-75.16879272460938,Park
149,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Nick's Vegan,39.980102,-75.188579,Vegetarian / Vegan Restaurant
150,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Fine Wine & Good Spirits,39.97582398109134,-75.18708130383781,Liquor Store
151,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Parrish Street & North 20th Street,39.97017872894509,-75.16953192651272,Intersection
152,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Trust Deli,39.97032583543271,-75.17970275477491,Deli / Bodega
153,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Kelly Park,39.970730582789166,-75.18187108761781,Park
154,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Reyburn Park,39.99149336100074,-75.16577780499452,Park
155,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,New Star Pizza,39.99179630662352,-75.18219697293635,Pizza Place
156,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Take it to the cleaners,39.969015,-75.17817,Dry Cleaner
157,Fairmount North and Brewerytown ,39.9811,-75.17399999999998,Checkers,39.99207369000257,-75.17938143173508,Fast Food Restaurant
158,Yorktown  ,39.978,-75.1459,Human Robot,39.97706,-75.143658,Brewery
159,Yorktown  ,39.978,-75.1459,Philadelphia Soundstages,39.97573793568369,-75.14431997334786,Arts & Entertainment
160,Yorktown  ,39.978,-75.1459,Original 13 Ciderworks,39.9745598381846,-75.14005495923229,Brewery
161,Yorktown  ,39.978,-75.1459,ReAnimator Coffee Roastery,39.97244167095113,-75.14115157563333,Café
162,Yorktown  ,39.978,-75.1459,Fermentery Form,39.97652625045654,-75.13737520510814,Brewery
163,Yorktown  ,39.978,-75.1459,Taco Riendo,39.971460413774864,-75.14467287666268,Taco Place
164,Yorktown  ,39.978,-75.1459,Philly Homebrew Outlet,39.97369152560158,-75.13963441354737,Hobby Shop
165,Yorktown  ,39.978,-75.1459,Blaze Pizza,39.97949,-75.153364,Pizza Place
166,Yorktown  ,39.978,-75.1459,Cousin's Supermarket,39.98087928029774,-75.14376755679349,Grocery Store
167,Yorktown  ,39.978,-75.1459,Crane Arts Building,39.9731943326455,-75.14024049194121,Art Gallery
168,Yorktown  ,39.978,-75.1459,Chipotle Mexican Grill,39.979333,-75.1530332,Mexican Restaurant
169,Yorktown  ,39.978,-75.1459,Que Chula Es Puebla,39.97241107148098,-75.1390039762162,Mexican Restaurant
170,Yorktown  ,39.978,-75.1459,The Maas Building,39.97206335165034,-75.14545955843917,Music Venue
171,Yorktown  ,39.978,-75.1459,Richie's Deli and Pizza,39.980977252884415,-75.1535769766765,Deli / Bodega
172,Yorktown  ,39.978,-75.1459,Chick-fil-A,39.97920011096698,-75.15499234199524,Fast Food Restaurant
173,Yorktown  ,39.978,-75.1459,helm,39.971545,-75.144661,New American Restaurant
174,Yorktown  ,39.978,-75.1459,Tai's Vietnamese Food,39.980923935584705,-75.15354201388296,Vietnamese Restaurant
175,Yorktown  ,39.978,-75.1459,The Creperie At Temple,39.98295274619055,-75.15435085597088,Creperie
176,Yorktown  ,39.978,-75.1459,Tiffin,39.970424014721544,-75.14873063681557,Indian Restaurant
177,Yorktown  ,39.978,-75.1459,Liacouras Walk,39.9817897613978,-75.15618324279785,College Quad
178,Yorktown  ,39.978,-75.1459,Buzz Cafe,39.97735059043818,-75.13499531002864,Café
179,Yorktown  ,39.978,-75.1459,Hancock Playground,39.97201251601293,-75.13773445751369,Park
180,Yorktown  ,39.978,-75.1459,Keystone Mini-Golf and Arcade,39.97627814228616,-75.13735935844541,Mini Golf
181,Yorktown  ,39.978,-75.1459,Chick-fil-A,39.978203,-75.157508,Food Service
182,Yorktown  ,39.978,-75.1459,BurgerFi,39.979701,-75.155148,Burger Joint
183,Yorktown  ,39.978,-75.1459,Saige Café,39.9807308982609,-75.1512407329967,Café
184,Yorktown  ,39.978,-75.1459,Trios fresh italian,39.96966,-75.14291,Pizza Place
185,Yorktown  ,39.978,-75.1459,Kurth's Seafood,39.985363,-75.147913,Seafood Restaurant
186,Yorktown  ,39.978,-75.1459,WhichWich Sandwiches,39.979645,-75.155131,Sandwich Place
187,Yorktown  ,39.978,-75.1459,The Fire,39.96994662705758,-75.14354303885442,Rock Club
188,Yorktown  ,39.978,-75.1459,Insomnia Cookies,39.978386,-75.15723,Dessert Shop
189,Yorktown  ,39.978,-75.1459,philadelphia photo arts center,39.97302205779543,-75.14025542889034,Art Gallery
190,Yorktown  ,39.978,-75.1459,Temple Performing Arts Center,39.98148450965245,-75.15692644449433,Performing Arts Venue
191,Yorktown  ,39.978,-75.1459,Gryphon Cafe,39.97420891301459,-75.13499242612316,Café
192,Yorktown  ,39.978,-75.1459,Tandoor India Fishtown,39.978192,-75.133989,Indian Restaurant
193,Yorktown  ,39.978,-75.1459,Saladworks,39.9794272,-75.1550024,Salad Place
194,Yorktown  ,39.978,-75.1459,Las Cazuelas,39.97000839323045,-75.1439827143933,Mexican Restaurant
195,Yorktown  ,39.978,-75.1459,Everybody Hits,39.97044143962422,-75.14628272016365,Athletics & Sports
196,Yorktown  ,39.978,-75.1459,Alamodak Restaurant,39.97616075856856,-75.13730848437334,Falafel Restaurant
197,Yorktown  ,39.978,-75.1459,Auntie Annie's,39.97970013177048,-75.15570380947793,Snack Place
198,Yorktown  ,39.978,-75.1459,The UPS Store,39.9698875,-75.1413237,Shipping Store
199,Yorktown  ,39.978,-75.1459,CVS pharmacy,39.97827110133793,-75.15395164489746,Pharmacy
200,Yorktown  ,39.978,-75.1459,Eppy's,39.97998071760914,-75.15602303081143,Food Truck
201,Yorktown  ,39.978,-75.1459,The Bagel Hut,39.97994227789161,-75.15631679867906,Bagel Shop
202,Yorktown  ,39.978,-75.1459,Saxbys Coffee,39.98161777609731,-75.15605803308691,Coffee Shop
203,Yorktown  ,39.978,-75.1459,SEPTA Temple University Station,39.98133813162732,-75.14955319998191,Train Station
204,Yorktown  ,39.978,-75.1459,Dunkin',39.97094267362628,-75.15211626334155,Donut Shop
205,Yorktown  ,39.978,-75.1459,Potbelly Sandwich Shop,39.9795332,-75.1535048,Sandwich Place
206,Yorktown  ,39.978,-75.1459,The UPS Store,39.97929465548663,-75.15503525733948,Shipping Store
207,Yorktown  ,39.978,-75.1459,Saxby’s Coffee at Alter Hall,39.98012924194336,-75.15599822998047,Coffee Shop
208,Yorktown  ,39.978,-75.1459,Eddie's Pizza,39.980786807316974,-75.15342477833126,Pizza Place
209,Yorktown  ,39.978,-75.1459,SUBWAY,39.9823563709744,-75.1557983334997,Sandwich Place
210,Yorktown  ,39.978,-75.1459,Jazzman's Cafe,39.98037,-75.15607,Café
211,Yorktown  ,39.978,-75.1459,Annenberg Hall,39.98398887545419,-75.154719859077,Office
212,Yorktown  ,39.978,-75.1459,Dew Inn Restaurant,39.97018794857007,-75.1451725456791,Diner
213,Yorktown  ,39.978,-75.1459,The Conwell Inn,39.9816505897286,-75.15599281878703,Hotel
214,Yorktown  ,39.978,-75.1459,Larry's Famous steaks The Home Of The Belly Filler,39.970485335692395,-75.15206496112174,Pizza Place
215,Yorktown  ,39.978,-75.1459,Septa: West Trenton Regional Rail train,39.98136355636295,-75.14945218511745,Train Station
216,Yorktown  ,39.978,-75.1459,PNC Bank,39.981832,-75.156132,Bank
217,Yorktown  ,39.978,-75.1459,Shenanigan's Saloon,39.974946,-75.134532,Sports Bar
218,Yorktown  ,39.978,-75.1459,Mid Century Furniture Warehouse,39.976157150874045,-75.13776936111573,Antique Shop
219,Yorktown  ,39.978,-75.1459,Rock Hall,39.979235659003905,-75.15745729862016,College Arts Building
220,Yorktown  ,39.978,-75.1459,Maxi's Pizza & Bar,39.98222396895258,-75.1559100088187,Pizza Place
221,Yorktown  ,39.978,-75.1459,1st & Fresh,39.976079,-75.139813,Sandwich Place
222,Yorktown  ,39.978,-75.1459,Union Taco,39.97037109351869,-75.14871728317289,Taco Place
223,Yorktown  ,39.978,-75.1459,Hong Kong Garden,39.97661209106445,-75.13838195800781,Chinese Restaurant
224,Yorktown  ,39.978,-75.1459,Second State Press,39.973388671875,-75.1404800415039,Art Gallery
225,Yorktown  ,39.978,-75.1459,The Ox,39.975278164273895,-75.1382267601345,Music Venue
226,Yorktown  ,39.978,-75.1459,3rd & Girard,39.96968771173372,-75.14164611301979,Bar
227,Yorktown  ,39.978,-75.1459,Cha Cha,39.98007385380018,-75.15545869265716,Food Truck
228,Yorktown  ,39.978,-75.1459,7-Eleven,39.9820199477974,-75.1560544967651,Convenience Store
229,Yorktown  ,39.978,-75.1459,Rosa's Deli,39.97024884992812,-75.14473588326945,Deli / Bodega
230,Yorktown  ,39.978,-75.1459,Ktown Express Koagie Truck,39.9821415281005,-75.1550653648676,Korean Restaurant
231,Yorktown  ,39.978,-75.1459,Temple Ramen House - Temple University,39.981835230662675,-75.15586342022564,Soup Place
232,Yorktown  ,39.978,-75.1459,Mexican Post Express,39.98232650756836,-75.15570831298828,Mexican Restaurant
233,Yorktown  ,39.978,-75.1459,TJ's Corner,39.98015708156644,-75.15720300404598,Food Truck
234,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Federal Donuts,39.96419631618255,-75.14935941662657,Donut Shop
235,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Café La Maude,39.96421025040534,-75.14441952790673,Café
236,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Union Transfer,39.96152354924426,-75.15547010990988,Concert Hall
237,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Honey's Sit 'n Eat,39.96385375077135,-75.14441370766173,Breakfast Spot
238,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Sazon Restaurant & Cafe,39.961704525447544,-75.15443548599826,South American Restaurant
239,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Philly Phaithful Showroom,39.963746819963056,-75.14441266023377,Clothing Store
240,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Yards Brewing Company,39.96093133581243,-75.14689333211203,Brewery
241,Northern Liberties and Spring Garden,39.966,-75.15100000000002,The Random Tea Room,39.963247251812916,-75.14455798388327,Tea Room
242,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Love City Brewing,39.96036618103365,-75.15557816624454,Brewery
243,Northern Liberties and Spring Garden,39.966,-75.15100000000002,The Gun Range,39.96221116133311,-75.15431452406696,Gun Range
244,Northern Liberties and Spring Garden,39.966,-75.15100000000002,Ortliebs,39.964547608588354,-75.1424950187416,Lounge
